FECHA,MERV,BVSP,GSPC,NDX,FTSE,GDAXI,FCHI,N225,HSI,SSEC,BSESN,ARSUSD,BRLUSD,GBPUSD,EURUSD,JPYUSD,HKDUSD,CNYUSD,USDARS_BLUE
21/02/2015,,,,,,,,,,,,0.076694259,0.348542,,1.13787,0.008402,0.128887,0.1626,
22/02/2015,,,,,,,,,,,,0.076672879,0.347827,,1.13787,0.008403,0.128887,0.1626,
23/02/2015,9509.570312,51281,2109.659912,4449.490234,6912.200195,11130.91992,4862.299805,18466.91992,24836.75977,3246.909912,28975.10938,0.076863951,0.348042,1.5457,1.13509,0.008402,0.128916,0.162557,13.01
24/02/2015,9644.259766,51874,2115.47998,4451.029785,6949.600098,11205.74023,4886.439941,18603.48047,24750.07031,3246.909912,29004.66016,0.076863951,0.348318,1.5455,1.13295,0.008393,0.128919,0.162533,13.01
25/02/2015,9564.330078,51811,2113.860107,4440.589844,6935.399902,11210.26953,4882.220215,18585.19922,24778.2793,3228.843018,29007.99023,0.076687117,0.349939,1.5528,1.13525,0.008415,0.128933,0.162612,13.04
26/02/2015,9334.769531,51761,2110.73999,4462.27002,6949.700195,11327.19043,4910.620117,18785.78906,24902.06055,3298.358887,28746.65039,0.076863951,0.347607,1.5406,1.13146,0.008402,0.128943,0.162639,13.01
27/02/2015,9601.610352,51583,2104.5,4440.669922,6946.700195,11401.66016,4951.47998,18797.93945,24823.28906,3310.302979,29220.11914,0.07733952,0.3459,1.5434,1.12092,0.008376,0.128946,0.162332,12.93
28/02/2015,,,,,,,,,,,,0.077455475,0.351891,,1.11966,0.008361,0.128942,0.162216,
01/03/2015,,,,,,,,,,,,0.077376878,0.351891,,1.11967,0.008361,0.128941,0.162216,
02/03/2015,9575.349609,51021,2117.389893,4483.049805,6940.600098,11410.36035,4917.319824,18826.88086,24887.43945,3336.284912,29459.14063,0.07751938,0.349809,1.5364,1.11912,0.008342,0.128947,0.16223,12.9
03/03/2015,9682.110352,51304,2107.780029,4458.779785,6889.100098,11280.36035,4869.25,18815.16016,24702.7793,3263.052002,29593.73047,0.077942323,0.344514,1.5361,1.1186,0.008348,0.12895,0.162361,12.83
04/03/2015,9668.370117,50468,2098.530029,4445.359863,6919.200195,11390.37988,4917.350098,18703.59961,24465.38086,3279.532959,29380.73047,0.077942323,0.338865,1.5264,1.11364,0.008357,0.128946,0.162386,12.83
05/03/2015,9939.44043,50365,2101.040039,4452.060059,6961.100098,11504.00977,4963.509766,18751.83984,24193.03906,3248.476074,29448.94922,0.078431373,0.334811,1.5241,1.10507,0.008336,0.128933,0.162514,12.75
06/03/2015,9928.730469,49981,2071.26001,4399.22998,6911.799805,11550.96973,4964.350098,18971,24164,3241.187012,29448.94922,0.078678206,0.330994,1.5038,1.09628,0.008312,0.128916,0.162528,12.71
07/03/2015,,,,,,,,,,,,0.078799327,0.326585,,1.08437,0.008277,0.128916,0.162426,
08/03/2015,,,,,,,,,,,,0.07890192,0.326585,,1.08435,0.008276,0.128916,0.162426,
09/03/2015,10051.71973,49181,2079.429932,4412.990234,6876.5,11582.11035,4937.200195,18790.55078,24123.05078,3302.407959,28844.7793,0.078988942,0.324484,1.5128,1.08547,0.008267,0.128883,0.16232,12.66
10/03/2015,9832.509766,48293,2044.160034,4329.080078,6702.799805,11500.37988,4881.950195,18665.10938,23896.98047,3286.068115,28709.86914,0.078988942,0.319511,1.507,1.07746,0.008234,0.128874,0.162285,12.66
11/03/2015,10131.91016,48906,2040.23999,4305.379883,6721.5,11805.99023,4997.75,18723.51953,23717.9707,3290.899902,28659.16992,0.078616352,0.321285,1.4929,1.06317,0.00824,0.128817,0.162267,12.72
12/03/2015,10098.41992,48880,2065.949951,4336.22998,6761.100098,11799.38965,4987.330078,18991.10938,23797.96094,3349.322998,28930.41016,0.07800312,0.319292,1.4882,1.05804,0.008243,0.128746,0.162355,12.82
13/03/2015,10245.33008,48596,2053.399902,4314.899902,6740.600098,11901.61035,5010.459961,19254.25,23823.21094,3372.910889,28503.30078,0.077760498,0.312631,1.4744,1.05728,0.008238,0.128754,0.162461,12.86
14/03/2015,,,,,,,,,,,,0.07777474,0.307841,,1.0496,0.008238,0.12877,0.162349,
15/03/2015,,,,,,,,,,,,0.077934068,0.307806,,1.0496,0.008238,0.12877,0.162349,
16/03/2015,10746.7002,48848,2081.189941,4370.470215,6804.100098,12167.71973,5061.160156,19246.06055,23949.55078,3449.304932,28437.71094,0.078186083,0.308662,1.4829,1.05399,0.008243,0.128771,0.162502,12.79
17/03/2015,10987.33008,50285,2074.280029,4375.629883,6837.600098,11980.84961,5028.930176,19437,23901.49023,3502.846924,28736.38086,0.078247261,0.307005,1.4745,1.05883,0.008241,0.128802,0.162766,12.78
18/03/2015,11275.33984,51526,2099.5,4422.5,6945.200195,11922.76953,5033.419922,19544.48047,24120.08008,3577.301025,28622.11914,0.077760498,0.307923,1.4978,1.0634,0.008257,0.128881,0.163132,12.86
19/03/2015,11148.53027,50954,2089.27002,4426.819824,6962.299805,11899.40039,5037.180176,19476.56055,24468.89063,3582.270996,28469.66992,0.078369906,0.307502,1.4752,1.07292,0.008295,0.128893,0.163231,12.76
20/03/2015,11385.37988,51967,2108.100098,4458.540039,7022.5,12039.37012,5087.490234,19560.2207,24375.24023,3617.318115,28261.08008,0.078616352,0.304865,1.4951,1.07233,0.008288,0.128895,0.163166,12.72
21/03/2015,,,,,,,,,,,,0.078628715,0.309636,,1.08216,0.008329,0.128905,0.163224,
22/03/2015,,,,,,,,,,,,0.078606587,0.310559,,1.08216,0.008329,0.128905,0.163224,
23/03/2015,11385.37988,51908,2104.419922,4445.540039,7037.700195,11895.83984,5054.52002,19560.2207,24494.50977,3687.728027,28192.01953,0.078584463,0.312157,1.4952,1.08612,0.008341,0.128929,0.163199,
24/03/2015,11385.37988,51506,2091.5,4430.990234,7019.700195,12005.69043,5088.279785,19713.44922,24399.59961,3691.409912,28161.7207,0.078596838,0.31919,1.4851,1.09391,0.008358,0.128943,0.163309,
25/03/2015,11166.16992,51858,2061.050049,4329.290039,6991,11865.32031,5020.990234,19746.19922,24528.23047,3660.727051,28111.83008,0.078678206,0.317435,1.488,1.09482,0.008361,0.128945,0.163325,12.71
26/03/2015,10530.16992,50580,2056.149902,4315.259766,6895.299805,11843.67969,5006.350098,19471.11914,24497.08008,3682.094971,27457.58008,0.078802206,0.312664,1.485,1.0962,0.008399,0.128956,0.163352,12.69
27/03/2015,10663.46973,50095,2061.02002,4332.859863,6855,11868.33008,5034.060059,19285.63086,24486.19922,3691.095947,27458.64063,0.078864353,0.312479,1.4878,1.08738,0.008388,0.128964,0.16327,12.68
28/03/2015,,,,,,,,,,,,0.079196539,0.308053,,1.08907,0.008394,0.128972,0.163282,
29/03/2015,,,,,,,,,,,,0.079640052,0.308053,,1.08907,0.008394,0.128972,0.163282,
30/03/2015,10955.73047,51243,2086.23999,4382.819824,6891.399902,12086.00977,5083.52002,19411.40039,24855.11914,3786.568115,27975.85938,0.079872204,0.307677,1.481,1.08509,0.008359,0.128958,0.163383,12.52
31/03/2015,10837.23047,51150,2067.889893,4333.689941,6773,11966.16992,5033.640137,19206.99023,24900.89063,3747.898926,27957.49023,0.079872204,0.310453,1.4818,1.07728,0.00833,0.128966,0.163407,12.52
01/04/2015,11071.67969,52322,2059.689941,4311.259766,6809.5,12001.37988,5062.220215,19034.83984,25082.75,3810.293945,28260.14063,0.080321285,0.314276,1.4823,1.07617,0.008346,0.128974,0.163467,12.45
02/04/2015,11071.67969,53123,2066.959961,4316.009766,6833.5,11967.38965,5074.140137,19312.78906,25275.64063,3825.783936,28260.14063,0.080483438,0.316767,1.4829,1.0821,0.008357,0.128986,0.163626,
03/04/2015,,,,,,,,19435.08008,,3863.928955,,0.080329488,0.320002,1.4921,1.09159,0.008373,0.128995,0.163718,
04/04/2015,,,,,,,,,,,,0.080133358,0.319837,,1.09738,0.008404,0.128997,0.16383,
05/04/2015,,,,,,,,,,,,0.080168971,0.319837,,1.09738,0.008404,0.128997,0.16383,
06/04/2015,11439.04004,53737,2080.620117,4350.97998,,,,19397.98047,,,28504.46094,0.08071025,0.321968,1.488,1.09871,0.008398,0.128993,0.163842,12.39
07/04/2015,11410.05957,53729,2076.330078,4344.080078,6961.799805,12123.51953,5151.189941,19640.53906,25275.64063,3961.37793,28516.58984,0.081433225,0.319905,1.4808,1.08889,0.00834,0.129,0.163661,12.28
08/04/2015,11275.00977,53661,2081.899902,4375.959961,6937.399902,12035.86035,5136.859863,19789.81055,26236.85938,3994.811035,28707.75,0.08097166,0.321695,1.4867,1.08326,0.008333,0.129014,0.163571,12.35
09/04/2015,11509.50977,53803,2091.179932,4403.950195,7015.399902,12166.44043,5208.950195,19937.7207,26944.39063,3957.533936,28885.21094,0.081366965,0.327899,1.4714,1.07358,0.008314,0.129029,0.16361,12.29
10/04/2015,11686.61035,54214,2102.060059,4422.02002,7089.799805,12374.73047,5240.459961,19907.63086,27272.39063,4034.310059,28879.38086,0.081300813,0.326013,1.4632,1.06306,0.008307,0.12903,0.163562,12.3
11/04/2015,,,,,,,,,,,,0.081205001,0.325014,,1.06018,0.00832,0.129032,0.163605,
12/04/2015,,,,,,,,,,,,0.081212897,0.324318,,1.06018,0.00832,0.129032,0.163605,
13/04/2015,11678.46973,54240,2092.429932,4409.209961,7064.299805,12338.73047,5254.120117,19905.46094,28016.33984,4121.714844,29044.43945,0.081168831,0.323706,1.4676,1.05811,0.00831,0.12903,0.16347,12.32
14/04/2015,11914.13965,53982,2095.840088,4397.640137,7075.299805,12227.59961,5218.060059,19908.67969,27561.49023,4135.564941,29044.43945,0.080515298,0.321925,1.478,1.05995,0.008354,0.129019,0.163554,12.42
15/04/2015,12129.12988,54919,2106.629883,4424.529785,7096.799805,12231.33984,5254.350098,19869.75977,27618.82031,4084.163086,28799.68945,0.078740157,0.326275,1.4842,1.06318,0.008375,0.129007,0.163703,12.7
16/04/2015,12065.87012,54674,2104.98999,4418.830078,7060.5,11998.86035,5224.490234,19885.76953,27739.71094,4194.823242,28666.03906,0.079239303,0.330412,1.4935,1.07096,0.008393,0.129006,0.163853,12.62
17/04/2015,11920.08008,53955,2081.179932,4351.799805,6994.600098,11688.7002,5143.259766,19652.88086,27653.11914,4287.295898,28442.09961,0.079302141,0.329752,1.4962,1.07838,0.008408,0.129005,0.163868,12.61
18/04/2015,,,,,,,,,,,,0.079295109,0.328883,,1.08067,0.008409,0.128995,0.163834,
19/04/2015,,,,,,,,,,,,0.079423537,0.328883,,1.08067,0.008409,0.128995,0.163834,
20/04/2015,11659.87012,53761,2100.399902,4417.399902,7052.100098,11891.91016,5187.589844,19634.49023,27094.92969,4217.077148,27886.21094,0.079491256,0.328952,1.4906,1.07683,0.008403,0.129027,0.163758,12.58
21/04/2015,11296.13965,53761,2097.290039,4435.97998,7062.899902,11939.58008,5192.640137,19909.08984,27850.49023,4293.623047,27676.03906,0.079302141,0.329715,1.4926,1.0721,0.00837,0.12903,0.163733,12.61
22/04/2015,11687.57031,54617,2107.959961,4460.810059,7028.200195,11867.37012,5211.089844,20133.90039,27933.84961,4398.494141,27890.13086,0.078802206,0.330469,1.5036,1.07404,0.008356,0.12903,0.163745,12.69
23/04/2015,12205.28027,55685,2112.929932,4477.069824,7053.700195,11723.58008,5178.910156,20187.65039,27827.69922,4414.507812,27735.01953,0.078492936,0.332972,1.5059,1.07481,0.008344,0.129031,0.163746,12.74
24/04/2015,12409.38965,56594,2117.689941,4536.779785,7070.700195,11810.84961,5201.450195,20020.03906,28060.98047,4393.686035,27437.93945,0.078740157,0.336511,1.5189,1.08391,0.00838,0.129032,0.163832,12.7
25/04/2015,,,,,,,,,,,,0.079098411,0.33878,,1.08749,0.008406,0.129032,0.163862,
26/04/2015,,,,,,,,,,,,0.079343873,0.338066,,1.08749,0.008406,0.129032,0.163862,
27/04/2015,12052.7002,55535,2108.919922,4525.040039,7104,12039.16016,5268.910156,19983.32031,28433.58984,4527.395996,27176.99023,0.079365079,0.340198,1.5238,1.08654,0.008398,0.129028,0.163787,12.6
28/04/2015,12137.84961,55812,2114.76001,4515.27002,7030.5,11811.66016,5173.379883,20058.94922,28442.75,4476.214844,27396.38086,0.079176564,0.343005,1.5338,1.09168,0.008403,0.129024,0.163794,12.63
29/04/2015,12184.55957,55325,2106.850098,4488.149902,6946.299805,11432.71973,5039.390137,,28400.33984,4476.620117,27225.92969,0.079176564,0.340133,1.544,1.10292,0.008406,0.129026,0.163934,12.63
30/04/2015,12050.19043,56229,2085.51001,4414.25,6960.600098,11454.37988,5046.490234,19520.00977,28133,4441.654785,27011.31055,0.079365079,0.336277,1.5351,1.11577,0.008395,0.129022,0.163955,12.6
01/05/2015,12050.19043,56229,2108.290039,4479.060059,6986,,,19531.63086,28133,4441.660156,27011.31055,0.079515278,0.330812,1.5141,1.12224,0.008344,0.129015,0.163885,
02/05/2015,,,,,,,,,,,,0.079620808,0.331555,,1.11974,0.008319,0.128995,0.163825,
03/05/2015,,,,,,,,,,,,0.079741216,0.331555,,1.11974,0.008319,0.128995,0.163825,
04/05/2015,12347.16992,57354,2114.48999,4482.609863,,11619.84961,5081.970215,,28123.82031,4480.463867,27490.58984,0.079936051,0.328457,1.512,1.11681,0.008323,0.128991,0.163821,12.51
05/05/2015,12421.67969,58052,2089.459961,4409.390137,6927.600098,11327.67969,4974.069824,19531.63086,27755.53906,4298.706055,27440.14063,0.080128205,0.324838,1.5183,1.1147,0.008326,0.128999,0.163837,12.48
06/05/2015,12135.28027,57103,2080.149902,4379.75,6933.700195,11350.15039,4981.589844,19531.63086,27640.91016,4229.266113,26717.36914,0.08,0.327619,1.5245,1.12569,0.008353,0.129002,0.16397,12.5
07/05/2015,12124.62012,56921,2088,4401.549805,6887,11407.96973,4967.220215,19291.99023,27289.9707,4112.213867,26599.10938,0.080064051,0.32955,1.5246,1.13194,0.008369,0.128987,0.163672,12.49
08/05/2015,12205.08984,57149,2116.100098,4458.649902,7046.799805,11709.73047,5090.390137,19379.18945,27577.33984,4205.916992,27105.39063,0.080192462,0.331883,1.5457,1.12262,0.008343,0.128972,0.163809,12.47
09/05/2015,,,,,,,,,,,,0.080321361,0.336,,1.12035,0.008348,0.128976,0.163919,
10/05/2015,,,,,,,,,,,,0.080436466,0.335233,,1.12035,0.008348,0.128976,0.163919,
11/05/2015,12105.75977,57197,2105.330078,4438.640137,7029.899902,11673.34961,5027.870117,19620.91016,27718.19922,4333.583984,27507.30078,0.080515298,0.333323,1.5587,1.11623,0.008339,0.128981,0.163936,12.42
12/05/2015,12237.66016,56792,2099.120117,4420.649902,6933.799805,11472.41016,4974.649902,19624.83984,27407.17969,4401.219238,26877.48047,0.080450523,0.327941,1.5671,1.12042,0.008331,0.128994,0.163955,12.43
13/05/2015,12192.15039,56372,2098.47998,4426.560059,6949.600098,11351.45996,4961.859863,19764.7207,27249.2793,4375.759766,27251.09961,0.080064051,0.331051,1.5745,1.12725,0.008362,0.128995,0.164078,12.49
14/05/2015,12344.71973,56657,2121.100098,4495.040039,6973,11559.82031,5029.310059,19570.24023,27286.55078,4378.311035,27206.06055,0.079872204,0.330447,1.5776,1.13834,0.008391,0.12901,0.16411,12.52
15/05/2015,12375.82031,57249,2122.72998,4494.290039,6960.5,11447.03027,4993.819824,19732.91992,27822.2793,4308.690918,27324,0.079681275,0.334139,1.5723,1.1401,0.008372,0.129016,0.164089,12.55
16/05/2015,,,,,,,,,,,,0.079683316,0.333735,,1.1448,0.008379,0.129017,0.164115,
17/05/2015,,,,,,,,,,,,0.079748988,0.333723,,1.1448,0.008379,0.129017,0.164115,
18/05/2015,12097.37988,56204,2129.199951,4512.950195,6968.899902,11594.28027,5012.310059,19890.26953,27591.25,4283.491211,27687.30078,0.079617834,0.332576,1.5653,1.13924,0.008354,0.129011,0.164034,12.56
19/05/2015,11663.36035,55499,2127.830078,4503.720215,6995.100098,11853.33008,5117.299805,20026.38086,27693.53906,4417.551758,27645.5293,0.079365079,0.331587,1.551,1.12245,0.008319,0.129005,0.163943,12.6
20/05/2015,11728.16992,54901,2125.850098,4505.299805,7007.299805,11848.46973,5133.299805,20196.56055,27585.05078,4446.288086,27837.21094,0.079744817,0.329863,1.5537,1.11184,0.008267,0.128993,0.163905,12.54
21/05/2015,11700.65039,55112,2130.820068,4529.470215,7013.5,11864.58984,5146.700195,20202.86914,27523.7207,4529.421875,27809.34961,0.079744817,0.331521,1.5662,1.11232,0.008258,0.128981,0.163973,12.54
22/05/2015,11459.53027,54377,2126.060059,4527.160156,7031.700195,11815.00977,5142.890137,20264.41016,27992.83008,4657.596191,27957.5,0.079681275,0.32751,1.549,1.11023,0.008258,0.128995,0.163959,12.55
23/05/2015,,,,,,,,,,,,0.0795846,0.323207,,1.10125,0.008228,0.129005,0.163917,
24/05/2015,,,,,,,,,,,,0.07945047,0.323395,,1.10125,0.008228,0.129005,0.163917,
25/05/2015,,54609,,,,,5117.169922,20413.76953,,4813.797852,27643.88086,0.079321249,0.322142,1.5471,1.09829,0.008226,0.128999,0.163814,
26/05/2015,10838.13965,53630,2104.199951,4472.959961,6949,11625.12988,5083.540039,20437.48047,28249.85938,4910.896973,27531.41016,0.079239303,0.321095,1.5385,1.0918,0.008169,0.128993,0.163747,12.62
27/05/2015,10924.83984,54236,2123.47998,4546.060059,7033.299805,11771.12988,5182.529785,20472.58008,28081.21094,4941.713867,27564.66016,0.079239303,0.316864,1.5355,1.08866,0.008106,0.12896,0.163703,12.62
28/05/2015,10971.83008,53976,2120.790039,4535.660156,7040.899902,11677.57031,5137.830078,20551.46094,27454.31055,4620.266113,27506.71094,0.079365079,0.317214,1.5316,1.09172,0.008068,0.128962,0.163713,12.6
29/05/2015,10800.86035,52760,2107.389893,4508.25,6984.399902,11413.82031,5007.890137,20563.15039,27424.18945,4611.744141,27828.43945,0.079681275,0.315692,1.5291,1.09684,0.008072,0.128981,0.163723,12.55
30/05/2015,,,,,,,,,,,,0.079870007,0.314634,,1.09909,0.008055,0.12898,0.163761,
31/05/2015,,,,,,,,,,,,0.079891536,0.31452,,1.09909,0.008055,0.12898,0.163761,
01/06/2015,10758.37012,53031,2111.72998,4521.850098,6953.600098,11436.04981,5025.299805,20569.86914,27597.16016,4828.737793,27848.99023,0.07980846,0.314244,1.5201,1.09377,0.008045,0.128958,0.163679,12.53
02/06/2015,11484.65039,54236,2109.600098,4508.890137,6928.299805,11328.79981,5004.459961,20543.18945,27466.7207,4910.526855,27188.38086,0.079681275,0.316471,1.5344,1.1019,0.008031,0.128933,0.163411,12.55
03/06/2015,11200.32031,53523,2114.070068,4519.859863,6950.5,11419.62012,5034.169922,20473.50977,27657.4707,4909.978027,26837.19922,0.079617834,0.3194,1.5341,1.11816,0.008052,0.128962,0.163602,12.56
04/06/2015,11245.92969,,2095.840088,4487.029785,6859.200195,11340.59961,4987.129883,20488.18945,27551.89063,4947.102051,26813.41992,0.079744817,0.31855,1.5366,1.12777,0.008043,0.128987,0.163702,12.54
05/06/2015,11215.75977,52973,2092.830078,4477.189941,6804.600098,11197.15039,4920.740234,20460.90039,27260.16016,5023.096191,26768.49023,0.079681275,0.317645,1.5272,1.11857,0.008005,0.128987,0.16366,12.55
06/06/2015,,,,,,,,,,,,0.079697042,0.318148,,1.11137,0.007962,0.128991,0.163606,
07/06/2015,,,,,,,,,,,,0.079800207,0.318148,,1.11137,0.007962,0.128991,0.163606,
08/06/2015,11200.75977,52810,2079.280029,4431.509766,6790,11064.91992,4857.660156,20457.18945,27316.2793,5131.880859,26523.08984,0.079872204,0.3191,1.535,1.11616,0.007984,0.128993,0.163557,12.52
09/06/2015,11382.00977,52816,2080.149902,4427.609863,6753.799805,11001.29004,4850.220215,20096.30078,26989.51953,5113.53418,26481.25,0.079872204,0.321646,1.5386,1.12822,0.00804,0.128991,0.163609,12.52
10/06/2015,11364.76953,53876,2105.199951,4485.459961,6830.299805,11265.38965,4934.910156,20046.35938,26687.64063,5106.036133,26840.5,0.079872204,0.323005,1.553,1.13027,0.008111,0.128987,0.163374,12.52
11/06/2015,11363.86035,53689,2108.860107,4488.470215,6846.700195,11332.78027,4971.370117,20382.9707,26907.84961,5121.592773,26370.98047,0.079554495,0.320128,1.5518,1.12738,0.008108,0.128987,0.163467,12.57
12/06/2015,11364.04981,53348,2094.110107,4453.790039,6784.899902,11196.49023,4901.189941,20407.08008,27280.53906,5166.350098,26425.30078,0.079491256,0.322626,1.5559,1.12396,0.008096,0.128985,0.163498,12.58
13/06/2015,,,,,,,,,,,,0.07969054,0.320477,,1.12689,0.008103,0.128984,0.163496,
14/06/2015,,,,,,,,,,,,0.079784677,0.32144,,1.12689,0.008103,0.128984,0.163496,
15/06/2015,11221.58008,53138,2084.429932,4432.919922,6710.5,10984.96973,4815.359863,20387.78906,26861.81055,5062.993164,26586.55078,0.079365079,0.320419,1.5601,1.1234,0.008101,0.128986,0.163442,12.6
16/06/2015,11343.79004,53702,2096.290039,4455.899902,6710.100098,11044.00977,4839.859863,20257.93945,26566.69922,4887.432129,26686.50977,0.078431373,0.320676,1.5648,1.12602,0.008099,0.128991,0.163459,12.75
17/06/2015,11151.45996,53249,2100.439941,4468.97998,6680.600098,10978.00977,4790.620117,20219.26953,26753.78906,4967.897949,26832.66016,0.07788162,0.323825,1.5833,1.12654,0.008084,0.128989,0.163629,12.84
18/06/2015,11263.73047,54239,2121.23999,4531.850098,6707.899902,11100.29981,4803.47998,19990.82031,26694.66016,4785.355957,27115.83008,0.077041602,0.327374,1.5881,1.13744,0.008129,0.128989,0.163782,12.98
19/06/2015,11221.66992,53749,2109.98999,4513.419922,6710.5,11040.09961,4815.370117,20174.24023,26760.5293,4478.36377,27316.16992,0.077399381,0.325557,1.5884,1.13459,0.008135,0.128998,0.163808,12.92
20/06/2015,,,,,,,,,,,,0.077972882,0.322921,,1.13496,0.008149,0.129009,0.163839,
21/06/2015,,,,,,,,,,,,0.078050228,0.32281,,1.13496,0.008149,0.129009,0.163839,
22/06/2015,11582.65039,53864,2122.850098,4544.040039,6825.700195,11460.5,4998.609863,20428.18945,27080.84961,,27730.21094,0.077220077,0.323676,1.5825,1.1364,0.008128,0.129007,0.163838,12.95
23/06/2015,11527.73047,53772,2124.199951,4548.740234,6834.899902,11542.54004,5057.680176,20809.41992,27333.46094,4576.492188,27804.36914,0.075471698,0.323483,1.573,1.12421,0.008084,0.128995,0.16375,13.25
24/06/2015,11553.40039,53843,2108.580078,4524.600098,6844.799805,11471.25977,5045.350098,20868.0293,27404.9707,4690.149902,27729.66992,0.07423905,0.324415,1.5706,1.11898,0.008068,0.128991,0.163712,13.47
25/06/2015,11453.25977,53176,2102.310059,4514.009766,6807.799805,11473.12988,5041.709961,20771.40039,27145.75,4527.778809,27895.9707,0.074515648,0.322245,1.5747,1.12021,0.008085,0.128999,0.16376,13.42
26/06/2015,11684.41992,54017,2101.48999,4484.279785,6753.700195,11492.42969,5059.169922,20706.15039,26663.86914,4192.873047,27811.83984,0.075872534,0.319634,1.5752,1.11852,0.00809,0.128997,0.163768,13.18
27/06/2015,,,,,,,,,,,,0.076508593,0.319488,,1.11732,0.008075,0.128993,0.163749,
28/06/2015,,,,,,,,,,,,0.076339219,0.319418,,1.11732,0.008075,0.128993,0.163749,
29/06/2015,11305.51953,53014,2057.639893,4379.870117,6620.5,11083.2002,4869.819824,20109.94922,25966.98047,4053.030029,27645.15039,0.075815011,0.317511,1.5739,1.10955,0.008148,0.128991,0.163699,13.19
30/06/2015,11656.80957,53081,2063.110107,4396.759766,6521,10944.96973,4790.200195,20235.73047,26250.0293,4277.222168,27780.83008,0.07518797,0.32111,1.5709,1.11816,0.008172,0.128996,0.163732,13.3
01/07/2015,11670.91016,52758,2077.419922,4429.22998,6608.600098,11180.5,4883.189941,20329.32031,,4053.699951,28020.86914,0.074349442,0.320918,1.5618,1.11076,0.008144,0.128998,0.163714,13.45
02/07/2015,11809.2002,53106,2076.780029,4433.390137,6630.5,11099.34961,4835.560059,20522.5,26282.32031,3912.76709,27945.80078,0.074349442,0.318912,1.5609,1.10723,0.008111,0.129003,0.163715,13.45
03/07/2015,11766.12012,52519,,,6585.799805,11058.38965,4808.220215,20539.78906,26064.10938,3686.915039,28092.78906,0.075018755,0.321307,1.557,1.10966,0.008134,0.128993,0.163749,13.33
04/07/2015,,,,,,,,,,,,0.075463692,0.319061,,1.11138,0.008145,0.128986,0.16379,
05/07/2015,,,,,,,,,,,,0.075534097,0.319061,,1.11138,0.008145,0.128986,0.16379,
06/07/2015,11789.21973,52149,2068.76001,4418.660156,6535.700195,10890.62988,4711.540039,20112.11914,25236.2793,3775.912109,28208.75977,0.075301205,0.317538,1.5606,1.10431,0.008161,0.128984,0.163701,13.28
07/07/2015,11842.54981,52344,2081.340088,4429.060059,6432.200195,10676.78027,4604.640137,20376.58984,24975.31055,3727.125,28171.68945,0.074962519,0.316727,1.5462,1.09993,0.008161,0.128956,0.163639,13.34
08/07/2015,11511.29981,51782,2046.680054,4351.580078,6490.700195,10747.29981,4639.02002,19737.64063,23516.56055,3507.191895,27687.7207,0.074906367,0.312439,1.5362,1.10278,0.008225,0.128968,0.163608,13.35
09/07/2015,,,2051.310059,4352.029785,6581.600098,10996.41016,4757.220215,19855.5,24392.78906,3709.330078,27573.66016,0.074625499,0.30964,1.538,1.10529,0.00825,0.128993,0.163679,
10/07/2015,11690.00977,52591,2076.620117,4420.149902,6673.399902,11315.62988,4903.069824,19779.83008,24901.2793,3877.802979,27661.40039,0.07423905,0.311763,1.5526,1.11228,0.008182,0.129005,0.163709,13.47
11/07/2015,,,,,,,,,,,,0.073990333,0.316396,,1.11552,0.008143,0.129012,0.163712,
12/07/2015,,,,,,,,,,,,0.073678744,0.316396,,1.11552,0.008143,0.129012,0.163712,
13/07/2015,11949.13965,53119,2099.600098,4494.470215,6738,11484.37988,4998.100098,20089.76953,25224.00977,3970.387939,27961.18945,0.072992701,0.316509,1.5488,1.10816,0.008127,0.129005,0.163715,13.7
14/07/2015,12263.15039,53239,2108.949951,4523.470215,6753.799805,11516.90039,5032.470215,20385.33008,25120.91016,3924.487061,27932.90039,0.072202166,0.319114,1.5636,1.10098,0.008103,0.129005,0.163716,13.85
15/07/2015,12301.86035,52902,2107.399902,4528.359863,6753.799805,11539.66016,5047.240234,20463.33008,25055.75977,3805.702881,28198.28906,0.072516316,0.318251,1.5637,1.09894,0.008092,0.129014,0.163698,13.79
16/07/2015,12438.32031,53070,2124.290039,4594.899902,6796.5,11716.75977,5121.5,20600.11914,25162.7793,3823.176025,28446.11914,0.071633238,0.31841,1.561,1.09104,0.008068,0.129018,0.163678,13.96
17/07/2015,12377.74023,52342,2126.639893,4661.600098,6775.100098,11673.41992,5124.390137,20650.91992,25415.26953,3957.352051,28463.31055,0.071073205,0.315808,1.5609,1.08745,0.00806,0.129021,0.163713,14.07
18/07/2015,,,,,,,,,,,,0.071189475,0.313603,,1.08298,0.00806,0.129026,0.163809,
19/07/2015,,,,,,,,,,,,0.071024134,0.313588,,1.08298,0.00806,0.129026,0.163809,
20/07/2015,11981.57031,51600,2128.280029,4679.680176,6788.700195,11735.71973,5142.490234,,25404.81055,3992.110107,28420.11914,0.069444444,0.312743,1.5566,1.0838,0.008051,0.129018,0.163809,14.4
21/07/2015,12146.86035,51474,2119.209961,4674.410156,6769.100098,11604.79981,5106.569824,20841.9707,25536.42969,4017.675049,28182.14063,0.066934404,0.313507,1.5558,1.08678,0.00805,0.129016,0.163809,14.94
22/07/2015,11682.29981,50916,2114.149902,4623.240234,6667.299805,11520.66992,5082.569824,20593.66992,25282.61914,4026.044922,28504.92969,0.067842605,0.313329,1.5614,1.09247,0.008074,0.12902,0.163809,14.74
